"PID", "Creator", "Object title", "Type", "Format", "Licence/Copyright", "when", "notBefore", "notAfter", "OCM", "Internal keywords", "Image number", "Image 1", "Image 2" 
"o:polos.2267"," Dragotin Hribar, Celje "," Trbovlje. Vode.  Hrastnik.  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905","1918"," 361; 619 ","  "," 2 "," polos_2267_v.jpg "," polos_2267_r.jpg " 
"o:polos.2268"," Weiss & Dreykurs, Wien "," Pozdrav iz sv. Barbara Slov. Goricah. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 361; 240 ","  "," 2 "," polos_2268_v.jpg "," polos_2268_r.jpg " 
"o:polos.2269"," Weiss & Dreykurs, Wien "," Pozdrav iz Benedikta Slov. Goric "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361 ","  "," 2 "," polos_2269_v.jpg "," polos_2269_r.jpg " 
"o:polos.227","  "," Gruss aus St. Georgen a. d. Südbahn. Pozdrav iz sv. Jurja ob južni železnici. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361; 347; 472; 551; 341; 175 ","  "," 2 "," polos_0227_v.jpg "," polos_0227_r.jpg " 
"o:polos.2270","  "," Gruss aus Wurmberg. Pozdrav iz Vurberga. Schloss. Alter Brunnen. Gasthaus. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906","1908"," 361; 240 ","  "," 2 "," polos_2270_v.jpg "," polos_2270_r.jpg " 
"o:polos.2271"," V. Schubert, Wien "," Pozdrav od Sv Benedikta v goricah. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908","1916"," 361 ","  "," 2 "," polos_2271_v.jpg "," polos_2271_r.jpg " 
"o:polos.2272"," Tiskarna sv. Cirila, Maribor "," Pozdrav iz sv. Janža na dravskem polju. Grajščina. Šola. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 346; 872 ","  "," 2 "," polos_2272_v.jpg "," polos_2272_r.jpg " 
"o:polos.2273"," Anton Hödl, Graz "," Pozdrav iz Hotinjevesi. Gruss aus Ottendorf. Wartenheim. F. M. Primec Gostilna. Gasthaus, k.k. Tabak-Trafik. Ottendorf. Nussdorf. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 240 ","  "," 2 "," polos_2273_v.jpg "," polos_2273_r.jpg " 
"o:polos.2274"," Wilhelm Blanke, Ptuj "," Gruss aus Wurmberg b. Pettau. Pozdrav z Vurberga. Schloss Wurmberg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 341 ","  "," 2 "," polos_2274_v.jpg "," polos_2274_r.jpg " 
"o:polos.2275"," C. Meyer, Maribor "," Ober-Pickern b. Marburg a. D. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 341 ","  "," 2 "," polos_2275_v.jpg "," polos_2275_r.jpg " 
"o:polos.2276"," Purger & Co, München "," Steinbrück. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 496; 491 ","  "," 2 "," polos_2276_v.jpg "," polos_2276_r.jpg " 
"o:polos.2277","  "," Pozdrav iz Gronjigrad. Gruss aus Oberburg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361 ","  "," 2 "," polos_2277_v.jpg "," polos_2277_r.jpg " 
"o:polos.2278"," Verlag des Vereines Südmark "," Verein Südmark. Deutsches Haus, Rann. Kein fussbreit deutscher Erde soll verloren gehen Und ebenso soll kein titel Deutschen Rechts geopfert Werden, das ist unsere Politik. Fürst Bismarck. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 186; 619 ","  "," 2 "," polos_2278_v.jpg "," polos_2278_r.jpg " 
"o:polos.2279"," Fritz Rasch, Celje "," Alldeutschland Hurrah! Deutscher heilruf zur Jahreswende! Gruß aus. Von der Maas bis an die Memel, Von der Etsch bis an den Belt, Deutschland, Deutschland über Alles, Ueber Alles in der Welt! "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1897"," "," 186; 619 ","  "," 2 "," polos_2279_v.jpg "," polos_2279_r.jpg " 
"o:polos.228"," M. Kavčič, Šentjur "," Pozdrav s St. Jurja. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 361 ","  "," 2 "," polos_0228_v.jpg "," polos_0228_r.jpg " 
"o:polos.2280"," Fritz Rasch, Celje "," Deutsch-Oesterreichs Sieg. -Abzug Badeni's-. Parlamentarischer Scheiterhaufen. Wer kennt die Völker- Nennt die Namen … Reichswebr. Badeni. Deutscher Heilruf aus. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 186; 619 ","  "," 2 "," polos_2280_v.jpg "," polos_2280_r.jpg " 
"o:polos.2281"," Ferdinand Kohler, Maribor "," Südbahn-Liedertafel Marburg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 575 ","  "," 2 "," polos_2281_v.jpg "," polos_2281_r.jpg " 
"o:polos.2282"," W. Stirling, Dobrna "," Bad Neuhaus. Teufelsmühle. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917"," "," 341 ","  "," 2 "," polos_2282_v.jpg "," polos_2282_r.jpg " 
"o:polos.2283"," Franz Razlag, Radenci "," Bad Radein - Radenci. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917"," "," 361; 529 ","  "," 2 "," polos_2283_v.jpg "," polos_2283_r.jpg " 
"o:polos.2284"," Franz Semlitsch, Radkersburg "," GRUSS AUS RADKERSBURG. Hauptplatz. Langgasse. Krankenhaus. Rathaus mit Rathausturm. Hauptplatz mit Kaiser Josef-Monument. Murbrücke. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1912"," "," 632 ","  "," 2 "," polos_2284_v.jpg "," polos_2284_r.jpg " 
"o:polos.2285"," M. Polak, Ormož "," Luttenberg. Schloß Mallegg. Jerusalem. Allerheiligen. Schloß Ober-Luttenberg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1909"," "," 346; 341 ","  "," 2 "," polos_2285_v.jpg "," polos_2285_r.jpg " 
"o:polos.2286","  "," Gruss aus Heiligengeist bei Pöltschach. Totale. Schloss Poglet. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905","1908"," 361; 341 ","  "," 2 "," polos_2286_v.jpg "," polos_2286_r.jpg " 
"o:polos.2289"," M. Loh "," Schleinitz bei Marburg. Slivnica pri Mariborŭ. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 361 ","  "," 2 "," polos_2289_v.jpg "," polos_2289_r.jpg " 
"o:polos.229","  "," Pozdrav iz Št. Jurja. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 361 ","  "," 2 "," polos_0229_v.jpg "," polos_0229_r.jpg " 
"o:polos.2290"," Carl Ledermann, Wien; Josef Wregg, Slivnica pri Celju "," Schleinitz, bei Cilli Steiermark. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 361 ","  "," 2 "," polos_2290_v.jpg "," polos_2290_r.jpg " 
"o:polos.2291"," Franz Erben, Slovenska Bistrica "," Slivnicki Grad. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1911"," "," 341 ","  "," 2 "," polos_2291_v.jpg "," polos_2291_r.jpg " 
"o:polos.2292"," Heinrich Krapek, Maribor "," Schloß Hausampacher bei Marburg a./Drau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 341 ","  "," 2 "," polos_2292_v.jpg "," polos_2292_r.jpg " 
"o:polos.2293","  ","  Ruška Koča 1250 m. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1920"," "," 528 ","  "," 2 "," polos_2293_v.jpg "," polos_2293_r.jpg " 
"o:polos.2294"," Andreas Elsbacher, Laško; Feliks Magolič, Celje "," Pozdrav iz Laškega trga. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361 ","  "," 2 "," polos_2294_v.jpg "," polos_2294_r.jpg " 
"o:polos.2295","  "," Dopisnica. Pilštanj. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1918"," "," 361 ","  "," 2 "," polos_2295_v.jpg "," polos_2295_r.jpg " 
"o:polos.2296","  "," Dekliška mešč. šola in plinarna. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 361; 872 ","  "," 2 "," polos_2296_v.jpg "," polos_2296_r.jpg " 
"o:polos.2297"," Albin Sussitz, Graz "," Rajhenburg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1913"," "," 341 ","  "," 2 "," polos_2297_v.jpg "," polos_2297_r.jpg " 
"o:polos.2298","  "," Pozdrav iz Mozirja. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 361 ","  "," 2 "," polos_2298_v.jpg "," polos_2298_r.jpg " 
"o:polos.2299"," F. Martinić "," Gruß aus Markt Rohitsch. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 361 ","  "," 2 "," polos_2299_v.jpg "," polos_2299_r.jpg " 
"o:polos.23"," Franz Lazmik, Rimske Toplice "," Pozdrav od sv. Marjete. Gruß aus St. Margareten. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1909"," "," 361 ","  "," 2 "," polos_0023_v.jpg "," polos_0023_r.jpg " 
"o:polos.230","  "," [Untitled] The view of Šentjur with people standing in foreground. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361 ","  "," 2 "," polos_0230_v.jpg "," polos_0230_r.jpg " 
"o:polos.2300"," Fritz Rasch, Celje "," Gruss aus Bad Rohitsch-Sauerbrunn. Haupt-Allee. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 528; 529 ","  "," 2 "," polos_2300_v.jpg "," polos_2300_r.jpg " 
"o:polos.2301"," Fritz Rasch, Celje "," Gruss aus Bad Rohitsch-Sauerbrunn. Musikpavillon. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 528; 529; 533 ","  "," 2 "," polos_2301_v.jpg "," polos_2301_r.jpg " 
"o:polos.2302"," Anton Umek, Brežice "," Pozdrav iz Brežic. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361; 136 ","  "," 2 "," polos_2302_v.jpg "," polos_2302_r.jpg " 
"o:polos.2303"," Anton Umek, Brežice "," Pozdrav iz Brežic. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361 ","  "," 2 "," polos_2303_v.jpg "," polos_2303_r.jpg " 
"o:polos.2304","  "," Pozdrav iz Celja. CELJE. NARODNI DOM. RAZVALINE GRADU CELJSKIH GROFOV. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 632; 367; 186 ","  "," 2 "," polos_2304_v.jpg "," polos_2304_r.jpg " 
"o:polos.2305"," Fritz Rasch, Celje "," Gruss aus Cilli. Die Burgruine. "," Postcard ","14x18"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 632; 575 ","  "," 2 "," polos_2305_v.jpg "," polos_2305_r.jpg " 
"o:polos.2306","  "," Cilli. Totalansicht. "," Postcard ","14x18"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 632 ","  "," 2 "," polos_2306_v.jpg "," polos_2306_r.jpg " 
"o:polos.2307"," Fritz Rasch, Celje "," Gruss aus Cilli.  "," Postcard ","18x9"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632 ","  "," 2 "," polos_2307_v.jpg "," polos_2307_r.jpg " 
"o:polos.2308","  "," [Untitled] Picture of the ruin in Celje. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 632; 491 ","  "," 2 "," polos_2308_v.jpg "," polos_2308_r.jpg " 
"o:polos.2309"," Louis Glaser, Leipzig "," Gruss aus Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 528; 529; 341 ","  "," 2 "," polos_2309_v.jpg "," polos_2309_r.jpg " 
"o:polos.231"," Janko Artmann, Šentjur "," Sv. JUR ob juž. žel. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1913"," "," 361 ","  "," 2 "," polos_0231_v.jpg "," polos_0231_r.jpg " 
"o:polos.2310"," Fritz Rasch, Celje "," GRUSS aus CILLI. Deutsche Kirche. Burgruine. Cilli mit den Sulzbacheralpen. Waldhaus m.d. Sannbädern. Seidlquelle. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 528; 529 ","  "," 2 "," polos_2310_v.jpg "," polos_2310_r.jpg " 
"o:polos.2311"," Fritz Rasch, Celje "," Heilgruss aus der Deutschen Stadt Cilli! Villa Sanneck und Burgruine. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 632; 619 ","  "," 2 "," polos_2311_v.jpg "," polos_2311_r.jpg " 
"o:polos.2312","  "," Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 632 ","  "," 2 "," polos_2312_v.jpg "," polos_2312_r.jpg " 
"o:polos.2313"," Fritz Rasch, Celje "," Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 632; 496 ","  "," 2 "," polos_2313_v.jpg "," polos_2313_r.jpg " 
"o:polos.2314"," Hans Schullerbauer, Graz "," Gruß aus Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 491 ","  "," 2 "," polos_2314_v.jpg "," polos_2314_r.jpg " 
"o:polos.2315"," Fritz Rasch, Celje "," Gruss aus Cilli. Hauptplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 632 ","  "," 2 "," polos_2315_v.jpg "," polos_2315_r.jpg " 
"o:polos.2316","  "," Gruss aus Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 632 ","  "," 2 "," polos_2316_v.jpg "," polos_2316_r.jpg " 
"o:polos.2317"," Georg Adler, Celje "," Cilli. Kapuzinerbrücke. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 632; 491 ","  "," 2 "," polos_2317_v.jpg "," polos_2317_r.jpg " 
"o:polos.2318"," Georg Adler, Celje "," Cilli. Josefiberg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 632; 341; 778 ","  "," 2 "," polos_2318_v.jpg "," polos_2318_r.jpg " 
"o:polos.2319"," Fritz Rasch, Celje "," CILLI. BURG-RUINE OBER-CILLI. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 632; 341; 491 ","  "," 2 "," polos_2319_v.jpg "," polos_2319_r.jpg " 
"o:polos.232","  "," [Untitled] Pupils posing in front of the agricultural school in Šentjur. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1912"," "," 341; 874 ","  "," 2 "," polos_0232_v.jpg "," polos_0232_r.jpg " 
"o:polos.2320"," Regel & Krug, Leipzig "," Gruss aus Cilli. Rathhaus. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 344; 551 ","  "," 2 "," polos_2320_v.jpg "," polos_2320_r.jpg " 
"o:polos.2321"," Fritz Rasch, Celje "," Gruss aus Cilli. Villa Sanneck und Burgruine. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 632; 341 ","  "," 2 "," polos_2321_v.jpg "," polos_2321_r.jpg " 
"o:polos.2322","  "," CELJE. CILLI. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 632; 341 ","  "," 2 "," polos_2322_v.jpg "," polos_2322_r.jpg " 
"o:polos.2323"," Karl Schwidernoch, Wien "," Gruss aus CILLI Steiermark. Nikolaiberg u. Kapucinerkloster. Cilli mit Josefiberg und Park. Burgruine u. Rann mit Villa Sanneck. Dianabad u. Grenadirwirth. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 632; 529; 346 ","  "," 2 "," polos_2323_v.jpg "," polos_2323_r.jpg " 
"o:polos.2324","  "," ŠTAJARSKA:CELJE. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 632; 137 ","  "," 2 "," polos_2324_v.jpg "," polos_2324_r.jpg " 
"o:polos.2325","  "," CILLI. Totalansicht. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 632 ","  "," 2 "," polos_2325_v.jpg "," polos_2325_r.jpg " 
"o:polos.2326"," Karl Schwidernoch, Wien "," Gruss aus CILLI Steiermark. Nikolaiberg u. Kapucinerkloster. Cilli mit Josefiberg und Park. Burgruine u. Rann mit Villa Sanneck. Dianabad u. Grenadirwirth. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 529; 346 ","  "," 2 "," polos_2326_v.jpg "," polos_2326_r.jpg " 
"o:polos.2327"," Fritz Rasch, Celje "," Cilli. Burgruine. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 632; 341 ","  "," 2 "," polos_2327_v.jpg "," polos_2327_r.jpg " 
"o:polos.2328","  "," Gruss aus Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 186; 136 ","  "," 2 "," polos_2328_v.jpg "," polos_2328_r.jpg " 
"o:polos.2329","  "," CILLI. Ringstrasse. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 632 ","  "," 2 "," polos_2329_v.jpg "," polos_2329_r.jpg " 
"o:polos.233"," Martin Lenz, Celje "," [Untitled] Graduates of agricultural school in Šentjur . "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1912"," "," 874 ","  "," 2 "," polos_0233_v.jpg "," polos_0233_r.jpg " 
"o:polos.2330"," Fritz Rasch, Celje "," Cilli. Franz Josefs-Kai. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 632; 369 ","  "," 2 "," polos_2330_v.jpg "," polos_2330_r.jpg " 
"o:polos.2331"," Fritz Rasch, Celje "," Gruss aus Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 347 ","  "," 2 "," polos_2331_v.jpg "," polos_2331_r.jpg " 
"o:polos.2332"," Regel & Krug, Leipzig "," Gruss aus Cilli. Wallfahrtskirche am Josef-Berg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 632; 346; 788 ","  "," 2 "," polos_2332_v.jpg "," polos_2332_r.jpg " 
"o:polos.2333"," Carl Otto Hayd, München "," Gruss aus Cilli. Ruine Ober-Cilli. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 632; 341 ","  "," 2 "," polos_2333_v.jpg "," polos_2333_r.jpg " 
"o:polos.2334","  "," [Untitled]   "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 361 ","  "," 2 "," polos_2334_v.jpg "," polos_2334_r.jpg " 
"o:polos.2335","  "," [Untitled] "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 632; 361 ","  "," 2 "," polos_2335_v.jpg "," polos_2335_r.jpg " 
"o:polos.2336"," Karl Schwidernoch, Wien "," GRUSS aus Drachenburg - Steiermark. Drachenburg. Ruine. Schloss Drachenburg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361; 341 ","  "," 2 "," polos_2336_v.jpg "," polos_2336_r.jpg " 
"o:polos.2337"," Karl Schwidernoch, Wien "," GRUSS aus EGIDI-TUNNEL b/Spielfeld-Steiermark. Postamt.  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361; 186 ","  "," 2 "," polos_2337_v.jpg "," polos_2337_r.jpg " 
"o:polos.2338"," Roman Röck, Ljutomer "," Eisenthür bei Luttenberg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917"," "," 240; 274 ","  "," 2 "," polos_2338_v.jpg "," polos_2338_r.jpg " 
"o:polos.2339"," Alto Huber, Ljutomer "," Eisenthür, am ……… Hauptfront. Hofseite. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 240; 274 ","  "," 2 "," polos_2339_v.jpg "," polos_2339_r.jpg " 
"o:polos.234"," Fritz Rasch, Celje "," Cilli Stadtpark. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 367; 137; 632 ","  "," 2 "," polos_0234_v.jpg "," polos_0234_r.jpg " 
"o:polos.2340"," Karl Schwidernoch, Wien "," GRUSS AUS FRASSLAU Steiermk. Frasslau. Burgruine Sannegg. Stammschloss d. Grafen v. Cilli. Marktplatz. Schloss-Sannegg. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361; 341 ","  "," 2 "," polos_2340_v.jpg "," polos_2340_r.jpg " 
"o:polos.2341"," Karl Schwidernoch, Wien "," Gruss aus Friedau a. d. Drau (Steiermark). "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 361 ","  "," 2 "," polos_2341_v.jpg "," polos_2341_r.jpg " 
"o:polos.2342"," Ottmar Zieher, München "," Gruss aus FRIEDAU a./Drau. Stadt von Croatien gesehen. Stadt Friedau. Hauptplatz rechte Seite. Hauptplatz linke Seite. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899","1905"," 361 ","  "," 2 "," polos_2342_v.jpg "," polos_2342_r.jpg " 
"o:polos.2343","  "," GRUSS AUS FRIEDAU. STADT FRIEDAU. HAUPT-PLATZ. SCHLOSS. KULMBERG. BAHN-STATION. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 361; 498; 341 ","  "," 2 "," polos_2343_v.jpg "," polos_2343_r.jpg " 
"o:polos.2344"," Heinrich Krapek, Maribor "," Gams bei Marburg a. d. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 361 ","  "," 2 "," polos_2344_v.jpg "," polos_2344_r.jpg " 
"o:polos.2345","  "," Gruss aus Gonobitz. Pozdrav iz Konjice. Geburtspfarrort Markt Gonobitz. Rojstna fara terg Konjice. Seine Gnaden Fürstbischof (von Lavant) Dr. Michael Napolnik. Milostivi knezoškof (lavantinski) Dr. Michael Napolnik. Geburtsthaus in Tepina-Gonobitz. Rojstna hiša v Tepanjah-Konjice. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361; 793 ","  "," 2 "," polos_2345_v.jpg "," polos_2345_r.jpg " 
"o:polos.2346"," Franz Kupnik, Slovenske Konjice "," Südbahnbergwerk Germaniaschacht Glück auf! aus Gonobitz. Panorama mit Laderampe und Wallfahrtskirche Maria am Kronawetberg (Brinjevagora). Schacht und Gewerkslokale. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 348; 341 ","  "," 2 "," polos_2346_v.jpg "," polos_2346_r.jpg " 
"o:polos.2347"," Franz Kupnik, Slovenske Konjice "," Gruss aus Gonobitz. 1900. Karthause. Seitzkloster. 1700. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 341 ","  "," 2 "," polos_2347_v.jpg "," polos_2347_r.jpg " 
"o:polos.2348"," Franz Kupnik, Slovenske Konjice "," Gruss aus Gonobitz. Ansicht von Kothdorf. Hauptplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 341 ","  "," 2 "," polos_2348_v.jpg "," polos_2348_r.jpg " 
"o:polos.2349"," Franz Kupnik, Slovenske Konjice "," Gruss aus Gonobitz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 341 ","  "," 2 "," polos_2349_v.jpg "," polos_2349_r.jpg " 
"o:polos.235"," Fritz Rasch, Celje "," Cilli. Waldhaus u. Sannbad. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 361; 137; 345; 186; 632 ","  "," 2 "," polos_0235_v.jpg "," polos_0235_r.jpg " 
"o:polos.2350"," Franz Kupnik, Slovenske Konjice "," Gonobitz. Historische Klosterruine Seitz (Zajcklošter). "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 341 ","  "," 2 "," polos_2350_v.jpg "," polos_2350_r.jpg " 
"o:polos.2351"," Karl Schwidernoch, Wien "," GRUSS. AUS GONOBITZ, Steiermark. Bahnhof. Gonobitz. Marktplatz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1901"," "," 341 ","  "," 2 "," polos_2351_v.jpg "," polos_2351_r.jpg " 
"o:polos.2352"," Max Helff, Judenburg "," Gornjigrad. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 341; 346 ","  "," 2 "," polos_2352_v.jpg "," polos_2352_r.jpg " 
"o:polos.2353","  "," Gornii grad.  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 341; 346 ","  "," 2 "," polos_2353_v.jpg "," polos_2353_r.jpg " 
"o:polos.2354","  "," Gornji grad iz 17. stoletja. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 341; 175 ","  "," 2 "," polos_2354_v.jpg "," polos_2354_r.jpg " 
"o:polos.2355"," Teresine Širca, Griže "," Pozdrav iz Griz. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361 ","  "," 2 "," polos_2355_v.jpg "," polos_2355_r.jpg " 
"o:polos.2356"," Weiss & Dreykurs, Wien "," Pozdrav iz Griž. Gruss aus Greis. Lourd-Kirche in Greis. Cerkev lurške Matere Božje v. Grižah. Haus Širca in Greis. Hiša Širca v Grižah. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1898"," "," 361 ","  "," 2 "," polos_2356_v.jpg "," polos_2356_r.jpg " 
